"Step","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_15-17-40_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_14-02-10_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-41-29_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_12-10-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_11-24-50_CO3D_NeMo_Rec_local - train/loss__MAX","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MIN","08-04_10-53-57_CO3D_NeMo_Rec_local - train/loss__MAX","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MIN","08-03_23-34-45_CO3D_NeMo_Rec_local - train/loss__MAX"
"3931","-0.40956082940101624","-0.40956082940101624","-0.40956082940101624","-0.28244516253471375","-0.28244516253471375","-0.28244516253471375","-0.39668238162994385","-0.39668238162994385","-0.39668238162994385","-0.7643948793411255","-0.7643948793411255","-0.7643948793411255","-0.33676034212112427","-0.33676034212112427","-0.33676034212112427","-0.7769013047218323","-0.7769013047218323","-0.7769013047218323","-0.7790707945823669","-0.7790707945823669","-0.7790707945823669"
"3932","-0.2963697910308838","-0.2963697910308838","-0.2963697910308838","-0.19097506999969482","-0.19097506999969482","-0.19097506999969482","-0.2934284210205078","-0.2934284210205078","-0.2934284210205078","-0.7399654388427734","-0.7399654388427734","-0.7399654388427734","-0.265408992767334","-0.265408992767334","-0.265408992767334","-0.7565099596977234","-0.7565099596977234","-0.7565099596977234","-0.7626969218254089","-0.7626969218254089","-0.7626969218254089"
"3933","-0.6292015910148621","-0.6292015910148621","-0.6292015910148621","-0.5030117630958557","-0.5030117630958557","-0.5030117630958557","-0.5758187174797058","-0.5758187174797058","-0.5758187174797058","-0.9857683777809143","-0.9857683777809143","-0.9857683777809143","-0.6014776229858398","-0.6014776229858398","-0.6014776229858398","-1.0158413648605347","-1.0158413648605347","-1.0158413648605347","-1.0226655006408691","-1.0226655006408691","-1.0226655006408691"
"3934","0.033687710762023926","0.033687710762023926","0.033687710762023926","0.14648371934890747","0.14648371934890747","0.14648371934890747","0.025577127933502197","0.025577127933502197","0.025577127933502197","-0.5699240565299988","-0.5699240565299988","-0.5699240565299988","0.05924707651138306","0.05924707651138306","0.05924707651138306","-0.5882745385169983","-0.5882745385169983","-0.5882745385169983","-0.5924085974693298","-0.5924085974693298","-0.5924085974693298"
"3935","-0.433429479598999","-0.433429479598999","-0.433429479598999","-0.31410497426986694","-0.31410497426986694","-0.31410497426986694","-0.40832531452178955","-0.40832531452178955","-0.40832531452178955","-0.8325233459472656","-0.8325233459472656","-0.8325233459472656","-0.4117746949195862","-0.4117746949195862","-0.4117746949195862","-0.852099597454071","-0.852099597454071","-0.852099597454071","-0.8559534549713135","-0.8559534549713135","-0.8559534549713135"
"3936","-0.26145488023757935","-0.26145488023757935","-0.26145488023757935","-0.13321024179458618","-0.13321024179458618","-0.13321024179458618","-0.2747034430503845","-0.2747034430503845","-0.2747034430503845","-0.7374565005302429","-0.7374565005302429","-0.7374565005302429","-0.24632126092910767","-0.24632126092910767","-0.24632126092910767","-0.7575634717941284","-0.7575634717941284","-0.7575634717941284","-0.7553690075874329","-0.7553690075874329","-0.7553690075874329"
"3937","-0.33103233575820923","-0.33103233575820923","-0.33103233575820923","-0.18072450160980225","-0.18072450160980225","-0.18072450160980225","-0.33071035146713257","-0.33071035146713257","-0.33071035146713257","-0.9748209714889526","-0.9748209714889526","-0.9748209714889526","-0.2889024615287781","-0.2889024615287781","-0.2889024615287781","-0.997550904750824","-0.997550904750824","-0.997550904750824","-0.9990274310112","-0.9990274310112","-0.9990274310112"
"3938","-0.24862754344940186","-0.24862754344940186","-0.24862754344940186","-0.07995176315307617","-0.07995176315307617","-0.07995176315307617","-0.24944794178009033","-0.24944794178009033","-0.24944794178009033","-0.7576392889022827","-0.7576392889022827","-0.7576392889022827","-0.23165524005889893","-0.23165524005889893","-0.23165524005889893","-0.7758533358573914","-0.7758533358573914","-0.7758533358573914","-0.7771102786064148","-0.7771102786064148","-0.7771102786064148"
"3939","-0.48341119289398193","-0.48341119289398193","-0.48341119289398193","-0.37850624322891235","-0.37850624322891235","-0.37850624322891235","-0.47644326090812683","-0.47644326090812683","-0.47644326090812683","-0.9153070449829102","-0.9153070449829102","-0.9153070449829102","-0.4594133198261261","-0.4594133198261261","-0.4594133198261261","-0.9311153292655945","-0.9311153292655945","-0.9311153292655945","-0.9296412467956543","-0.9296412467956543","-0.9296412467956543"
"3940","-0.28465157747268677","-0.28465157747268677","-0.28465157747268677","-0.17697125673294067","-0.17697125673294067","-0.17697125673294067","-0.2744045853614807","-0.2744045853614807","-0.2744045853614807","-0.662996768951416","-0.662996768951416","-0.662996768951416","-0.26940855383872986","-0.26940855383872986","-0.26940855383872986","-0.6757779121398926","-0.6757779121398926","-0.6757779121398926","-0.6753321886062622","-0.6753321886062622","-0.6753321886062622"
"3941","0.015519797801971436","0.015519797801971436","0.015519797801971436","0.11728227138519287","0.11728227138519287","0.11728227138519287","0.026062071323394775","0.026062071323394775","0.026062071323394775","-0.6877763271331787","-0.6877763271331787","-0.6877763271331787","0.0395621657371521","0.0395621657371521","0.0395621657371521","-0.705337643623352","-0.705337643623352","-0.705337643623352","-0.7105154991149902","-0.7105154991149902","-0.7105154991149902"
"3942","-0.3871498703956604","-0.3871498703956604","-0.3871498703956604","-0.24797958135604858","-0.24797958135604858","-0.24797958135604858","-0.3426022231578827","-0.3426022231578827","-0.3426022231578827","-0.7244735956192017","-0.7244735956192017","-0.7244735956192017","-0.3525780439376831","-0.3525780439376831","-0.3525780439376831","-0.7447149753570557","-0.7447149753570557","-0.7447149753570557","-0.7551127672195435","-0.7551127672195435","-0.7551127672195435"
"3943","-0.38955724239349365","-0.38955724239349365","-0.38955724239349365","-0.26174765825271606","-0.26174765825271606","-0.26174765825271606","-0.3646504878997803","-0.3646504878997803","-0.3646504878997803","-0.8551655411720276","-0.8551655411720276","-0.8551655411720276","-0.36676573753356934","-0.36676573753356934","-0.36676573753356934","-0.878268837928772","-0.878268837928772","-0.878268837928772","-0.8816167116165161","-0.8816167116165161","-0.8816167116165161"
"3944","-0.2995680570602417","-0.2995680570602417","-0.2995680570602417","-0.1615006923675537","-0.1615006923675537","-0.1615006923675537","-0.29315099120140076","-0.29315099120140076","-0.29315099120140076","-0.6915269494056702","-0.6915269494056702","-0.6915269494056702","-0.2887577414512634","-0.2887577414512634","-0.2887577414512634","-0.707632839679718","-0.707632839679718","-0.707632839679718","-0.7082242965698242","-0.7082242965698242","-0.7082242965698242"
"3945","-0.3149639368057251","-0.3149639368057251","-0.3149639368057251","-0.15285074710845947","-0.15285074710845947","-0.15285074710845947","-0.2995328903198242","-0.2995328903198242","-0.2995328903198242","-0.7775618433952332","-0.7775618433952332","-0.7775618433952332","-0.2523713707923889","-0.2523713707923889","-0.2523713707923889","-0.8007823824882507","-0.8007823824882507","-0.8007823824882507","-0.7972018122673035","-0.7972018122673035","-0.7972018122673035"
"3946","-0.3208642303943634","-0.3208642303943634","-0.3208642303943634","-0.19279822707176208","-0.19279822707176208","-0.19279822707176208","-0.3093951642513275","-0.3093951642513275","-0.3093951642513275","-0.7787351012229919","-0.7787351012229919","-0.7787351012229919","-0.29296502470970154","-0.29296502470970154","-0.29296502470970154","-0.7977294921875","-0.7977294921875","-0.7977294921875","-0.8005892038345337","-0.8005892038345337","-0.8005892038345337"
"3947","-0.20437663793563843","-0.20437663793563843","-0.20437663793563843","-0.08729290962219238","-0.08729290962219238","-0.08729290962219238","-0.17170488834381104","-0.17170488834381104","-0.17170488834381104","-0.566141664981842","-0.566141664981842","-0.566141664981842","-0.18452638387680054","-0.18452638387680054","-0.18452638387680054","-0.5791994333267212","-0.5791994333267212","-0.5791994333267212","-0.5821660757064819","-0.5821660757064819","-0.5821660757064819"
"3948","-0.17231887578964233","-0.17231887578964233","-0.17231887578964233","-0.060602545738220215","-0.060602545738220215","-0.060602545738220215","-0.07337093353271484","-0.07337093353271484","-0.07337093353271484","-0.6840930581092834","-0.6840930581092834","-0.6840930581092834","-0.14813172817230225","-0.14813172817230225","-0.14813172817230225","-0.6998618841171265","-0.6998618841171265","-0.6998618841171265","-0.6993565559387207","-0.6993565559387207","-0.6993565559387207"
"3949","-0.45518195629119873","-0.45518195629119873","-0.45518195629119873","-0.340606153011322","-0.340606153011322","-0.340606153011322","-0.2786805033683777","-0.2786805033683777","-0.2786805033683777","-0.9490561485290527","-0.9490561485290527","-0.9490561485290527","-0.42568540573120117","-0.42568540573120117","-0.42568540573120117","-0.9774223566055298","-0.9774223566055298","-0.9774223566055298","-0.9797279238700867","-0.9797279238700867","-0.9797279238700867"
"3950","-0.22610503435134888","-0.22610503435134888","-0.22610503435134888","-0.09424716234207153","-0.09424716234207153","-0.09424716234207153","-0.17053872346878052","-0.17053872346878052","-0.17053872346878052","-0.8145923018455505","-0.8145923018455505","-0.8145923018455505","-0.18045717477798462","-0.18045717477798462","-0.18045717477798462","-0.8306088447570801","-0.8306088447570801","-0.8306088447570801","-0.8319604396820068","-0.8319604396820068","-0.8319604396820068"
"3951","-0.35497021675109863","-0.35497021675109863","-0.35497021675109863","-0.2278570532798767","-0.2278570532798767","-0.2278570532798767","-0.3497849106788635","-0.3497849106788635","-0.3497849106788635","-0.9125553369522095","-0.9125553369522095","-0.9125553369522095","-0.3023167848587036","-0.3023167848587036","-0.3023167848587036","-0.9326968193054199","-0.9326968193054199","-0.9326968193054199","-0.937416672706604","-0.937416672706604","-0.937416672706604"
"3952","-0.2578190565109253","-0.2578190565109253","-0.2578190565109253","-0.15188968181610107","-0.15188968181610107","-0.15188968181610107","-0.23788362741470337","-0.23788362741470337","-0.23788362741470337","-0.8123584985733032","-0.8123584985733032","-0.8123584985733032","-0.23730486631393433","-0.23730486631393433","-0.23730486631393433","-0.8279456496238708","-0.8279456496238708","-0.8279456496238708","-0.8306341171264648","-0.8306341171264648","-0.8306341171264648"
"3953","-0.31291380524635315","-0.31291380524635315","-0.31291380524635315","-0.1827647089958191","-0.1827647089958191","-0.1827647089958191","-0.2219485640525818","-0.2219485640525818","-0.2219485640525818","-0.7072055339813232","-0.7072055339813232","-0.7072055339813232","-0.29612261056900024","-0.29612261056900024","-0.29612261056900024","-0.7200102806091309","-0.7200102806091309","-0.7200102806091309","-0.7242108583450317","-0.7242108583450317","-0.7242108583450317"
"3954","-0.3650549054145813","-0.3650549054145813","-0.3650549054145813","-0.24452680349349976","-0.24452680349349976","-0.24452680349349976","-0.31530648469924927","-0.31530648469924927","-0.31530648469924927","-0.8735635280609131","-0.8735635280609131","-0.8735635280609131","-0.33527272939682007","-0.33527272939682007","-0.33527272939682007","-0.8936818838119507","-0.8936818838119507","-0.8936818838119507","-0.8968366980552673","-0.8968366980552673","-0.8968366980552673"
"3955","-0.17671549320220947","-0.17671549320220947","-0.17671549320220947","-0.05703926086425781","-0.05703926086425781","-0.05703926086425781","-0.1424034833908081","-0.1424034833908081","-0.1424034833908081","-0.763399600982666","-0.763399600982666","-0.763399600982666","-0.15417921543121338","-0.15417921543121338","-0.15417921543121338","-0.7991808652877808","-0.7991808652877808","-0.7991808652877808","-0.7966055870056152","-0.7966055870056152","-0.7966055870056152"
"3956","-0.36804574728012085","-0.36804574728012085","-0.36804574728012085","-0.19940942525863647","-0.19940942525863647","-0.19940942525863647","-0.24299293756484985","-0.24299293756484985","-0.24299293756484985","-0.8245551586151123","-0.8245551586151123","-0.8245551586151123","-0.36061185598373413","-0.36061185598373413","-0.36061185598373413","-0.845224916934967","-0.845224916934967","-0.845224916934967","-0.8476731777191162","-0.8476731777191162","-0.8476731777191162"
"3957","-0.2211754322052002","-0.2211754322052002","-0.2211754322052002","-0.10732215642929077","-0.10732215642929077","-0.10732215642929077","-0.1218063235282898","-0.1218063235282898","-0.1218063235282898","-0.6554120182991028","-0.6554120182991028","-0.6554120182991028","-0.20801770687103271","-0.20801770687103271","-0.20801770687103271","-0.6760714054107666","-0.6760714054107666","-0.6760714054107666","-0.677089273929596","-0.677089273929596","-0.677089273929596"
"3958","-0.5323122143745422","-0.5323122143745422","-0.5323122143745422","-0.4074338376522064","-0.4074338376522064","-0.4074338376522064","-0.4327490031719208","-0.4327490031719208","-0.4327490031719208","-0.8256553411483765","-0.8256553411483765","-0.8256553411483765","-0.4880351722240448","-0.4880351722240448","-0.4880351722240448","-0.8541384935379028","-0.8541384935379028","-0.8541384935379028","-0.853309154510498","-0.853309154510498","-0.853309154510498"
"3959","-0.11458063125610352","-0.11458063125610352","-0.11458063125610352","0.015180706977844238","0.015180706977844238","0.015180706977844238","-0.10880637168884277","-0.10880637168884277","-0.10880637168884277","-0.5974303483963013","-0.5974303483963013","-0.5974303483963013","-0.0997881293296814","-0.0997881293296814","-0.0997881293296814","-0.627634584903717","-0.627634584903717","-0.627634584903717","-0.6276403665542603","-0.6276403665542603","-0.6276403665542603"
"3960","-0.43844249844551086","-0.43844249844551086","-0.43844249844551086","-0.3434843420982361","-0.3434843420982361","-0.3434843420982361","-0.4217826724052429","-0.4217826724052429","-0.4217826724052429","-0.7751744389533997","-0.7751744389533997","-0.7751744389533997","-0.4060291647911072","-0.4060291647911072","-0.4060291647911072","-0.8027570843696594","-0.8027570843696594","-0.8027570843696594","-0.7999280095100403","-0.7999280095100403","-0.7999280095100403"
"3961","-0.38973885774612427","-0.38973885774612427","-0.38973885774612427","-0.3114969730377197","-0.3114969730377197","-0.3114969730377197","-0.38153740763664246","-0.38153740763664246","-0.38153740763664246","-0.8014280796051025","-0.8014280796051025","-0.8014280796051025","-0.384741872549057","-0.384741872549057","-0.384741872549057","-0.8207035660743713","-0.8207035660743713","-0.8207035660743713","-0.8187405467033386","-0.8187405467033386","-0.8187405467033386"
"3962","-0.38626253604888916","-0.38626253604888916","-0.38626253604888916","-0.2601057291030884","-0.2601057291030884","-0.2601057291030884","-0.3613419532775879","-0.3613419532775879","-0.3613419532775879","-0.7764973044395447","-0.7764973044395447","-0.7764973044395447","-0.37544411420822144","-0.37544411420822144","-0.37544411420822144","-0.8014329671859741","-0.8014329671859741","-0.8014329671859741","-0.8024673461914062","-0.8024673461914062","-0.8024673461914062"
"3963","-0.4361039400100708","-0.4361039400100708","-0.4361039400100708","-0.25244075059890747","-0.25244075059890747","-0.25244075059890747","-0.4178059697151184","-0.4178059697151184","-0.4178059697151184","-0.905707836151123","-0.905707836151123","-0.905707836151123","-0.4118700623512268","-0.4118700623512268","-0.4118700623512268","-0.9346770644187927","-0.9346770644187927","-0.9346770644187927","-0.9378366470336914","-0.9378366470336914","-0.9378366470336914"
"3964","-0.3183598518371582","-0.3183598518371582","-0.3183598518371582","-0.19490228593349457","-0.19490228593349457","-0.19490228593349457","-0.2617908716201782","-0.2617908716201782","-0.2617908716201782","-0.7791074514389038","-0.7791074514389038","-0.7791074514389038","-0.29403144121170044","-0.29403144121170044","-0.29403144121170044","-0.8013675212860107","-0.8013675212860107","-0.8013675212860107","-0.8025646209716797","-0.8025646209716797","-0.8025646209716797"
"3965","-0.5836033821105957","-0.5836033821105957","-0.5836033821105957","-0.44333547353744507","-0.44333547353744507","-0.44333547353744507","-0.5543296337127686","-0.5543296337127686","-0.5543296337127686","-1.0044349431991577","-1.0044349431991577","-1.0044349431991577","-0.5499144792556763","-0.5499144792556763","-0.5499144792556763","-1.0355863571166992","-1.0355863571166992","-1.0355863571166992","-1.0346068143844604","-1.0346068143844604","-1.0346068143844604"
"3966","-0.02381765842437744","-0.02381765842437744","-0.02381765842437744","0.0671033263206482","0.0671033263206482","0.0671033263206482","-0.023842453956604004","-0.023842453956604004","-0.023842453956604004","-0.688550591468811","-0.688550591468811","-0.688550591468811","-0.011901617050170898","-0.011901617050170898","-0.011901617050170898","-0.7139160633087158","-0.7139160633087158","-0.7139160633087158","-0.7113632559776306","-0.7113632559776306","-0.7113632559776306"
"3967","-0.3483325242996216","-0.3483325242996216","-0.3483325242996216","-0.20261424779891968","-0.20261424779891968","-0.20261424779891968","-0.2955304682254791","-0.2955304682254791","-0.2955304682254791","-0.7089019417762756","-0.7089019417762756","-0.7089019417762756","-0.3202815651893616","-0.3202815651893616","-0.3202815651893616","-0.7351732850074768","-0.7351732850074768","-0.7351732850074768","-0.7344379425048828","-0.7344379425048828","-0.7344379425048828"
"3968","-0.16987848281860352","-0.16987848281860352","-0.16987848281860352","-0.030236780643463135","-0.030236780643463135","-0.030236780643463135","-0.13506704568862915","-0.13506704568862915","-0.13506704568862915","-0.7339588403701782","-0.7339588403701782","-0.7339588403701782","-0.12908148765563965","-0.12908148765563965","-0.12908148765563965","-0.75215744972229","-0.75215744972229","-0.75215744972229","-0.75472092628479","-0.75472092628479","-0.75472092628479"
"3969","-0.19851934909820557","-0.19851934909820557","-0.19851934909820557","-0.11048489809036255","-0.11048489809036255","-0.11048489809036255","-0.1623539924621582","-0.1623539924621582","-0.1623539924621582","-0.7169049382209778","-0.7169049382209778","-0.7169049382209778","-0.16901236772537231","-0.16901236772537231","-0.16901236772537231","-0.7401306629180908","-0.7401306629180908","-0.7401306629180908","-0.7405407428741455","-0.7405407428741455","-0.7405407428741455"
"3970","-0.3053537905216217","-0.3053537905216217","-0.3053537905216217","-0.17231988906860352","-0.17231988906860352","-0.17231988906860352","-0.2797662317752838","-0.2797662317752838","-0.2797662317752838","-0.7318453192710876","-0.7318453192710876","-0.7318453192710876","-0.29223859310150146","-0.29223859310150146","-0.29223859310150146","-0.7379788756370544","-0.7379788756370544","-0.7379788756370544","-0.7434882521629333","-0.7434882521629333","-0.7434882521629333"
"3971","-0.4534505605697632","-0.4534505605697632","-0.4534505605697632","-0.3450542092323303","-0.3450542092323303","-0.3450542092323303","-0.4458684027194977","-0.4458684027194977","-0.4458684027194977","-0.8730450868606567","-0.8730450868606567","-0.8730450868606567","-0.42792439460754395","-0.42792439460754395","-0.42792439460754395","-0.8973457217216492","-0.8973457217216492","-0.8973457217216492","-0.8963530659675598","-0.8963530659675598","-0.8963530659675598"
"3972","-0.2036615014076233","-0.2036615014076233","-0.2036615014076233","-0.10649925470352173","-0.10649925470352173","-0.10649925470352173","-0.19964087009429932","-0.19964087009429932","-0.19964087009429932","-0.6608765125274658","-0.6608765125274658","-0.6608765125274658","-0.18242096900939941","-0.18242096900939941","-0.18242096900939941","-0.6740443110466003","-0.6740443110466003","-0.6740443110466003","-0.6764193177223206","-0.6764193177223206","-0.6764193177223206"
"3973","-0.47977155447006226","-0.47977155447006226","-0.47977155447006226","-0.35863983631134033","-0.35863983631134033","-0.35863983631134033","-0.4710424244403839","-0.4710424244403839","-0.4710424244403839","-0.8797365427017212","-0.8797365427017212","-0.8797365427017212","-0.45805609226226807","-0.45805609226226807","-0.45805609226226807","-0.9000912308692932","-0.9000912308692932","-0.9000912308692932","-0.8960036039352417","-0.8960036039352417","-0.8960036039352417"
"3974","-0.24877142906188965","-0.24877142906188965","-0.24877142906188965","-0.08966243267059326","-0.08966243267059326","-0.08966243267059326","-0.24352207779884338","-0.24352207779884338","-0.24352207779884338","-0.6563057899475098","-0.6563057899475098","-0.6563057899475098","-0.24850377440452576","-0.24850377440452576","-0.24850377440452576","-0.6777957081794739","-0.6777957081794739","-0.6777957081794739","-0.6777443289756775","-0.6777443289756775","-0.6777443289756775"
"3975","-0.2123005986213684","-0.2123005986213684","-0.2123005986213684","-0.0801817774772644","-0.0801817774772644","-0.0801817774772644","-0.1954525113105774","-0.1954525113105774","-0.1954525113105774","-0.7014227509498596","-0.7014227509498596","-0.7014227509498596","-0.1675853133201599","-0.1675853133201599","-0.1675853133201599","-0.7263596057891846","-0.7263596057891846","-0.7263596057891846","-0.7239455580711365","-0.7239455580711365","-0.7239455580711365"
"3976","-0.22867077589035034","-0.22867077589035034","-0.22867077589035034","-0.1270802617073059","-0.1270802617073059","-0.1270802617073059","-0.21738892793655396","-0.21738892793655396","-0.21738892793655396","-0.7709208726882935","-0.7709208726882935","-0.7709208726882935","-0.14839595556259155","-0.14839595556259155","-0.14839595556259155","-0.7936153411865234","-0.7936153411865234","-0.7936153411865234","-0.7895717620849609","-0.7895717620849609","-0.7895717620849609"
"3977","-0.3295292258262634","-0.3295292258262634","-0.3295292258262634","-0.2174665331840515","-0.2174665331840515","-0.2174665331840515","-0.3083270788192749","-0.3083270788192749","-0.3083270788192749","-0.8147856593132019","-0.8147856593132019","-0.8147856593132019","-0.27122366428375244","-0.27122366428375244","-0.27122366428375244","-0.840412974357605","-0.840412974357605","-0.840412974357605","-0.8373651504516602","-0.8373651504516602","-0.8373651504516602"
"3978","-0.49382832646369934","-0.49382832646369934","-0.49382832646369934","-0.3658912777900696","-0.3658912777900696","-0.3658912777900696","-0.462370365858078","-0.462370365858078","-0.462370365858078","-0.8816696405410767","-0.8816696405410767","-0.8816696405410767","-0.47872981429100037","-0.47872981429100037","-0.47872981429100037","-0.9081538319587708","-0.9081538319587708","-0.9081538319587708","-0.9000433087348938","-0.9000433087348938","-0.9000433087348938"
"3979","-0.5065616965293884","-0.5065616965293884","-0.5065616965293884","-0.32380378246307373","-0.32380378246307373","-0.32380378246307373","-0.49681204557418823","-0.49681204557418823","-0.49681204557418823","-0.9627043008804321","-0.9627043008804321","-0.9627043008804321","-0.479924738407135","-0.479924738407135","-0.479924738407135","-0.9858717918395996","-0.9858717918395996","-0.9858717918395996","-0.9781739115715027","-0.9781739115715027","-0.9781739115715027"
"3980","-0.24332553148269653","-0.24332553148269653","-0.24332553148269653","-0.10654163360595703","-0.10654163360595703","-0.10654163360595703","-0.2448682188987732","-0.2448682188987732","-0.2448682188987732","-0.6794374585151672","-0.6794374585151672","-0.6794374585151672","-0.2187633514404297","-0.2187633514404297","-0.2187633514404297","-0.6955796480178833","-0.6955796480178833","-0.6955796480178833","-0.6943835020065308","-0.6943835020065308","-0.6943835020065308"
"3981","-0.3464788794517517","-0.3464788794517517","-0.3464788794517517","-0.19939613342285156","-0.19939613342285156","-0.19939613342285156","-0.3246948719024658","-0.3246948719024658","-0.3246948719024658","-0.7796165347099304","-0.7796165347099304","-0.7796165347099304","-0.3067166209220886","-0.3067166209220886","-0.3067166209220886","-0.804220974445343","-0.804220974445343","-0.804220974445343","-0.7949140667915344","-0.7949140667915344","-0.7949140667915344"
"3982","-0.3162267804145813","-0.3162267804145813","-0.3162267804145813","-0.18894734978675842","-0.18894734978675842","-0.18894734978675842","-0.2976986765861511","-0.2976986765861511","-0.2976986765861511","-0.7791246175765991","-0.7791246175765991","-0.7791246175765991","-0.2859220504760742","-0.2859220504760742","-0.2859220504760742","-0.8010842800140381","-0.8010842800140381","-0.8010842800140381","-0.7990632653236389","-0.7990632653236389","-0.7990632653236389"
"3983","-0.38047072291374207","-0.38047072291374207","-0.38047072291374207","-0.2350543737411499","-0.2350543737411499","-0.2350543737411499","-0.04080390930175781","-0.04080390930175781","-0.04080390930175781","-0.7812204957008362","-0.7812204957008362","-0.7812204957008362","-0.36275339126586914","-0.36275339126586914","-0.36275339126586914","-0.7973930239677429","-0.7973930239677429","-0.7973930239677429","-0.7952640652656555","-0.7952640652656555","-0.7952640652656555"
"3984","-0.5238155126571655","-0.5238155126571655","-0.5238155126571655","-0.41302651166915894","-0.41302651166915894","-0.41302651166915894","-0.09978926181793213","-0.09978926181793213","-0.09978926181793213","-0.9412152767181396","-0.9412152767181396","-0.9412152767181396","-0.488055557012558","-0.488055557012558","-0.488055557012558","-0.9677883386611938","-0.9677883386611938","-0.9677883386611938","-0.9669109582901001","-0.9669109582901001","-0.9669109582901001"
"3985","-0.3596544861793518","-0.3596544861793518","-0.3596544861793518","-0.2272357940673828","-0.2272357940673828","-0.2272357940673828","-0.2837619185447693","-0.2837619185447693","-0.2837619185447693","-0.8012549877166748","-0.8012549877166748","-0.8012549877166748","-0.3146476149559021","-0.3146476149559021","-0.3146476149559021","-0.8190351128578186","-0.8190351128578186","-0.8190351128578186","-0.8204979300498962","-0.8204979300498962","-0.8204979300498962"
"3986","-0.07898229360580444","-0.07898229360580444","-0.07898229360580444","0.07814091444015503","0.07814091444015503","0.07814091444015503","-0.04968452453613281","-0.04968452453613281","-0.04968452453613281","-0.6385443210601807","-0.6385443210601807","-0.6385443210601807","-0.06005781888961792","-0.06005781888961792","-0.06005781888961792","-0.655541718006134","-0.655541718006134","-0.655541718006134","-0.6554207801818848","-0.6554207801818848","-0.6554207801818848"
"3987","-0.24792098999023438","-0.24792098999023438","-0.24792098999023438","-0.07629197835922241","-0.07629197835922241","-0.07629197835922241","0.2057817578315735","0.2057817578315735","0.2057817578315735","-0.7968952059745789","-0.7968952059745789","-0.7968952059745789","-0.20541340112686157","-0.20541340112686157","-0.20541340112686157","-0.8245109915733337","-0.8245109915733337","-0.8245109915733337","-0.8225016593933105","-0.8225016593933105","-0.8225016593933105"
"3988","-0.3295111060142517","-0.3295111060142517","-0.3295111060142517","-0.21326673030853271","-0.21326673030853271","-0.21326673030853271","0.294683575630188","0.294683575630188","0.294683575630188","-0.8445342183113098","-0.8445342183113098","-0.8445342183113098","-0.29150569438934326","-0.29150569438934326","-0.29150569438934326","-0.8661280870437622","-0.8661280870437622","-0.8661280870437622","-0.8604381084442139","-0.8604381084442139","-0.8604381084442139"
"3989","-0.31118670105934143","-0.31118670105934143","-0.31118670105934143","-0.11878824234008789","-0.11878824234008789","-0.11878824234008789","0.18752390146255493","0.18752390146255493","0.18752390146255493","-0.756084680557251","-0.756084680557251","-0.756084680557251","-0.2847246527671814","-0.2847246527671814","-0.2847246527671814","-0.7765255570411682","-0.7765255570411682","-0.7765255570411682","-0.773886501789093","-0.773886501789093","-0.773886501789093"
"3990","-0.35123518109321594","-0.35123518109321594","-0.35123518109321594","-0.2590242028236389","-0.2590242028236389","-0.2590242028236389","-0.1811029314994812","-0.1811029314994812","-0.1811029314994812","-0.6945332884788513","-0.6945332884788513","-0.6945332884788513","-0.34411728382110596","-0.34411728382110596","-0.34411728382110596","-0.7086516618728638","-0.7086516618728638","-0.7086516618728638","-0.7081049680709839","-0.7081049680709839","-0.7081049680709839"
"3991","-0.3577532172203064","-0.3577532172203064","-0.3577532172203064","-0.23320335149765015","-0.23320335149765015","-0.23320335149765015","-0.24765706062316895","-0.24765706062316895","-0.24765706062316895","-0.7564463019371033","-0.7564463019371033","-0.7564463019371033","-0.34132707118988037","-0.34132707118988037","-0.34132707118988037","-0.7868046760559082","-0.7868046760559082","-0.7868046760559082","-0.7802737951278687","-0.7802737951278687","-0.7802737951278687"
"3992","-0.29576021432876587","-0.29576021432876587","-0.29576021432876587","-0.19284355640411377","-0.19284355640411377","-0.19284355640411377","-0.18268835544586182","-0.18268835544586182","-0.18268835544586182","-0.6924318075180054","-0.6924318075180054","-0.6924318075180054","-0.2861725687980652","-0.2861725687980652","-0.2861725687980652","-0.7120358347892761","-0.7120358347892761","-0.7120358347892761","-0.7069438099861145","-0.7069438099861145","-0.7069438099861145"
